"time","event","gene_id","strand","l_ES","l_EE","s_ES","s_EE","I_S1","S_S1","I_S2","S_S2","FDR","dPSI"
70,"A3SS","Solyc12g008750.3","+",2162665,2162777,2162688,2162777,"1,0,2","0,3,8","30,17,16","0,3,0",0.000780062799057898,-0.551
70,"A3SS","Solyc12g008750.3","+",2162665,2163088,2163017,2163088,"35,24,26","137,86,89","54,34,37","46,62,63",0.000843995698967459,-0.15
80,"A3SS","Solyc12g008750.3","+",2162665,2162777,2162691,2162777,"0,7,1","1,8,6","5,13,9","1,1,0",8.52591296764774e-06,-0.725
90,"A3SS","Solyc12g008750.3","+",2162490,2162777,2162665,2162777,"25,9,24","2,0,12","10,11,7","17,22,13",0.00042771591684492,0.574
105,"A3SS","Solyc12g008750.3","+",2162665,2162777,2162691,2162777,"1,4,1","3,3,6","36,20,8","0,0,0",4.51197002836971e-10,-0.708
105,"A3SS","Solyc12g008750.3","+",2162490,2162777,2162691,2162777,"9,5,12","3,3,6","15,6,13","0,0,0",4.1591379737973e-07,-0.482
105,"A3SS","Solyc12g008750.3","+",2162665,2163088,2163017,2163088,"22,39,28","91,67,67","92,48,44","71,60,37",8.83226472338135e-05,-0.182
105,"A3SS","Solyc12g008750.3","+",2162665,2163088,2163008,2163088,"14,32,20","104,125,74","79,45,39","109,89,47",6.45286542856749e-07,-0.155
120,"A3SS","Solyc12g008750.3","+",2162665,2163088,2163008,2163088,"37,19,26","102,102,89","52,44,49","64,71,92",0.00034566332634473,-0.123
15,"A3SS","Solyc12g008770.2","+",2174988,2175465,2175384,2175465,"0,0,5","7,3,0","1,3,3","0,0,0",9.39819871420012e-06,-0.667
15,"A3SS","Solyc12g008770.2","+",2175174,2175465,2175384,2175465,"0,1,6","7,3,0","2,8,3","0,0,0",6.44645452758089e-05,-0.619
20,"A3SS","Solyc12g008770.2","+",2175174,2175465,2175384,2175465,"4,4,3","7,0,4","7,5,7","0,0,0",0.000280069650888558,-0.502
70,"A3SS","Solyc12g010050.2","+",3239821,3239958,3239830,3239958,"5,1,5","4,3,4","13,2,4","0,0,0",1.06422335365492e-06,-0.56
80,"A3SS","Solyc12g010050.2","+",3239821,3239887,3239830,3239887,"3,0,6","5,7,2","10,12,8","0,0,1",1.43105107106208e-05,-0.594
105,"A3SS","Solyc12g010060.2","-",3243695,3244086,3243695,3244062,"29,55,56","8,25,32","26,45,41","0,0,8",3.99241205576855e-05,-0.267
120,"A3SS","Solyc12g010060.2","-",3243695,3244086,3243695,3244062,"68,42,59","15,0,43","36,44,33","0,0,0",6.86542069670862e-06,-0.221
90,"A3SS","Solyc12g010230.2","+",3384168,3384294,3384185,3384294,"71,134,89","360,418,376","115,90,103","230,183,149",5.63534712515126e-07,-0.15
105,"A3SS","Solyc12g010230.2","+",3384168,3384294,3384185,3384294,"70,86,74","277,286,303","91,102,106","179,186,146",1.19318494354506e-06,-0.153
120,"A3SS","Solyc12g010230.2","+",3384168,3384294,3384185,3384294,"55,53,71","395,266,271","60,73,69","170,156,223",0.000527557093640896,-0.1
25,"A3SS","Solyc12g019010.2","-",9061509,9061986,9061509,9061719,"0,1,0","1,0,2","2,1,1","0,0,0",0.000966553308698486,-0.667
60,"A3SS","Solyc12g019010.2","-",9061941,9062057,9061941,9062040,"7,7,6","26,40,38","0,1,2","35,55,26",0.000628118516078512,0.125
105,"A3SS","Solyc12g019010.2","-",9061941,9062057,9061941,9062040,"0,1,0","25,31,31","11,3,3","44,16,58",0.000988379524340055,-0.114
120,"A3SS","Solyc12g019010.2","-",9061941,9062057,9061941,9062040,"1,0,0","45,36,51","6,13,7","30,42,50",7.1323636667835e-07,-0.154
50,"A3SS","Solyc12g040810.2","-",54953569,54953824,54953569,54953668,"5,21,16","0,2,0","12,4,6","22,13,5",1.84522798276189e-09,0.706
90,"A3SS","Solyc12g040810.2","-",54953386,54953880,54953386,54953668,"197,275,153","3,1,5","166,154,141","14,4,20",5.98261625345204e-05,0.105
105,"A3SS","Solyc12g040810.2","-",54953569,54953824,54953569,54953668,"16,12,5","0,0,2","13,10,2","11,11,6",4.52350255188554e-05,0.577
105,"A3SS","Solyc12g040810.2","-",54953574,54953880,54953574,54953668,"150,184,143","0,0,2","171,137,114","11,11,6",1.28992321533797e-06,0.107
90,"A3SS","Solyc12g094720.3","+",64341315,64341576,64341510,64341576,"11,33,22","7,0,0","6,8,16","10,18,19",0.000111036487090891,0.577
105,"A3SS","Solyc12g094720.3","+",64341368,64341573,64341510,64341573,"5,10,16","0,1,6","7,6,3","15,17,13",9.69676221989478e-05,0.654
105,"A3SS","Solyc12g094720.3","+",64341316,64341573,64341510,64341573,"18,21,30","2,1,1","11,19,4","11,8,4",2.94486098839311e-05,0.487
90,"A3SS","Solyc12g095770.2","+",64423844,64424050,64423984,64424050,"9,39,17","0,0,0","20,37,25","6,6,9",8.37183012665315e-07,0.339
105,"A3SS","Solyc12g095770.2","+",64423844,64424050,64423984,64424050,"15,7,15","0,0,0","20,30,27","7,6,7",8.62991868137709e-06,0.339
120,"A3SS","Solyc12g095770.2","+",64423844,64424050,64423984,64424050,"17,5,10","0,0,0","20,26,12","13,4,11",1.21024055411313e-06,0.476
70,"A3SS","Solyc12g098910.2","+",65806303,65806539,65806317,65806539,"4,2,3","51,52,36","10,2,10","23,15,28",0.00526478151796575,-0.156
80,"A3SS","Solyc12g098910.2","+",65806303,65806539,65806317,65806539,"9,5,5","46,50,57","9,5,15","20,7,22",0.000987663107504187,-0.253
105,"A3SS","Solyc12g098910.2","+",65806303,65806539,65806317,65806539,"4,1,9","81,45,74","24,11,4","32,30,18",5.05801611833697e-05,-0.221
120,"A3SS","Solyc12g098910.2","+",65806303,65806539,65806317,65806539,"9,10,0","77,42,42","17,13,7","19,22,32",0.00644017420804411,-0.231
25,"A3SS","lnc_RNA:Solyc04r022210.1","-",55822116,55822392,55822116,55822362,"4,1,0","3,1,2","2,2,1","0,0,0",0.00076482756817366,-0.673
30,"A3SS","lnc_RNA:Solyc04r022210.1","-",55822182,55822602,55822182,55822422,"52,35,73","14,0,2","70,66,86","0,0,0",0.000924626296907079,-0.134
60,"A3SS","lnc_RNA:Solyc04r022210.1","-",55822182,55822602,55822182,55822362,"3,24,27","0,0,0","1,5,8","3,6,0",0.000378402001959597,0.521
60,"A3SS","lnc_RNA:Solyc04r022210.1","-",55822245,55822722,55822245,55822362,"5,26,17","0,0,0","2,3,1","3,6,0",7.7927623258368e-05,0.517
60,"A3SS","lnc_RNA:Solyc04r022210.1","-",55822116,55822542,55822116,55822362,"1,23,18","0,0,0","7,1,3","3,6,0",0.000500814187889721,0.462
70,"A3SS","lnc_RNA:Solyc04r022210.1","-",55822182,55822662,55822182,55822542,"2,2,1","1,4,6","4,3,2","0,1,0",0.000115928967185196,-0.599
70,"A3SS","lnc_RNA:Solyc04r022210.1","-",55822245,55822722,55822245,55822662,"2,7,4","1,0,0","0,0,2","2,2,0",0.000933157457020474,0.529
70,"A3SS","lnc_RNA:Solyc04r022210.1","-",55822113,55822602,55822113,55822542,"3,7,9","1,4,6","6,3,9","0,1,0",0.000914538319058355,-0.309
105,"A3SS","lnc_RNA:Solyc04r022210.1","-",55822362,55822842,55822362,55822782,"76,55,33","20,3,7","69,47,81","0,0,1",1.40389041416656e-07,-0.184
10,"A3SS","lnc_RNA:Solyc05r027730.1","+",58366546,58366984,58366874,58366984,"29,23,36","0,0,0","42,35,33","0,11,11",0.000148794972249701,0.262
15,"A3SS","lnc_RNA:Solyc05r027730.1","+",58366546,58366984,58366874,58366984,"38,23,53","0,0,0","24,29,19","0,14,7",3.78942214168837e-05,0.305
